"ID","Taxon","Observer","Source","Date","Year","Phenology","InfestedArea","GrossArea","Percent Cover","Distribution","National Ownership","County","x","y","Location Description","!Comments"
"xr175526","Ulex europaeus","Clayton, S./R. Roberson","California Dept of Food and Agriculture","1971-03-16",1971,,,,,,,"Monterey","36.5666","-121.8972","first dr. N after 534 Aguajito Rd. off Hwy 1.",
"xr176408","Ulex europaeus","Schrock, J.","California Dept of Food and Agriculture","1971-03-23",1971,,,,,,,"Marin","37.9754","-122.5466","Region of San Rafael. District detection report, no confirming specimen.",
"xr176409","Ulex europaeus","Schrock, J.","California Dept of Food and Agriculture","1971-03-23",1971,,,,,,,"Marin","37.9754","-122.5466","Region of San Rafael. District detection report, no confirming specimen.",
"xr176410","Ulex europaeus","Schrock, J.","California Dept of Food and Agriculture","1971-03-23",1971,,,,,,,"Marin","37.9754","-122.5466","Region of San Rafael. District detection report, no confirming specimen.",
"xr176424","Ulex europaeus","Schrock, J.","California Dept of Food and Agriculture","1971-03-23",1971,,,,,,,"Marin","37.9899","-122.51","Region of San Rafael. District detection report, no confirming specimen.",
"xr176426","Ulex europaeus","Schrock, J.","California Dept of Food and Agriculture","1971-03-23",1971,,,,,,,"Marin","37.9899","-122.5283","Region of San Rafael. District detection report, no confirming specimen.",
"xr176427","Ulex europaeus","Schrock, J.","California Dept of Food and Agriculture","1971-03-23",1971,,,,,,,"Marin","37.9899","-122.5466","Region of San Rafael. District detection report, no confirming specimen.",
"xr176453","Ulex europaeus","Schrock, J.","California Dept of Food and Agriculture","1971-03-23",1971,,,,,,,"Marin","38.0043","-122.5283","Region of San Rafael. District detection report, no confirming specimen.",
"xr176454","Ulex europaeus","Schrock, J.","California Dept of Food and Agriculture","1971-03-23",1971,,,,,,,"Marin","38.0043","-122.5466","Region of San Rafael. District detection report, no confirming specimen.",
"xr180977","Ulex europaeus","Janssen","California Dept of Food and Agriculture","1971-03-31",1971,,,,,,,"Del Norte","41.7486","-124.2022","vacant lot at 7th & F Sts. District detection report only, no confirming specimen.",
"xr179201","Ulex europaeus","Harroun","California Dept of Food and Agriculture","1971-05-25",1971,,,,,,,"Butte","39.89347","-121.53239","Knibbs Prop. 0.5 mi. S of Sterling City. single plant in forest, reported removed 5-4-93",
"xr176217","Ulex europaeus","Adams, D.","California Dept of Food and Agriculture","1973-12-24",1973,,,,,,,"Alameda","37.802","-122.1989","Dimond Cyn, occasional along trail.",
"xr180964","Ulex europaeus","Keck, J.R.","California Dept of Food and Agriculture","1974-10-11",1974,,,,,,,"Del Norte","41.734","-124.1256","Rellim Ridge, Redwood NP. District report only, no confirming specimen.",
"xr180989","Ulex europaeus","Jameson","California Dept of Food and Agriculture","1974-10-11",1974,,,,,,,"Del Norte","41.7632","-124.2022","vacant lot on Douglas St. nr. Wilson St. District report only, no confirming specimen.",
"xr180921","Ulex europaeus","Janssen","California Dept of Food and Agriculture","1975-04-28",1975,,,,,,,"Del Norte","41.6902","-123.934","off South Bank Rd., on a lateral rd, about 2 mi. W of Big Flat. District Detection report, no confirming specimen.",
"xr176415","Ulex europaeus","Schrock, J.","California Dept of Food and Agriculture","1975-09-30",1975,,,,,,,"Marin","37.9754","-122.7662","Pt. Reyes Nat. Seashore. District detection report only, no confirming specimen.",
"xr176582","Ulex europaeus","Schrock, J.","California Dept of Food and Agriculture","1975-09-30",1975,,,,,,,"Marin","38.091","-122.8577","Residential property in vicinity of Inverness.",
"xr176407","Ulex europaeus","Walker, J.","California Dept of Food and Agriculture","1975-12-12",1975,,,,,,,"Marin","37.9754","-122.4917","end of E Canal St. on levee S of street. San Rafael Marsh area. Det. by Wm. J. Ferlatte, no confirming specimen sent to lab.",
"xr177030","Ulex europaeus","Howard, J./K. Kerstan","California Dept of Food and Agriculture","1975-12-18",1975,,,,,,,"Calaveras","38.30133","-120.69608","Vicinity of Mokelumne Hill.",
"xr178194","Ulex europaeus","Hyder, L.","California Dept of Food and Agriculture","1976-05-12",1976,,,,,,,"Placer","39.0201","-120.8997","chaparral areas, 4 mi W of Foresthill, Private ppty.",
"xr176484","Ulex europaeus","Hiroshima, G./C. Twohy","California Dept of Food and Agriculture","1977-09-01",1977,,,,,,,"Marin","38.0332","-122.5832","Tennis club, Mt. Shasta Dr. Single sterile plant removed.",
"casp16","Ulex europaeus","Hiehle et al, 1978","California State Parks","1978-01-01",1978,,"x",,,,"State Government","San Mateo","37.15724","-122.32995","Aﾱo Nuevo SP",
"casp102","Ulex europaeus","Resource Preservation, 1978","California State Parks","1978-01-01",1978,,"x",,,,"State Government","Marin","37.89619","-122.60279","Mount Tamalpais SP",
"xr179137","Ulex europaeus","Cogburn, F./W.J. Ferlatte","California Dept of Food and Agriculture","1978-07-27",1978,,,,,,,"Mendocino","39.78901","-123.71772","Usal Rd. at MP 1.65, both sides of road. Field note only, no confirming specimen.",
"jgr23286","Ulex europaeus","Jeff Greenhouse",,"1980-03-15",1980,,,,,,"Other / Unknown","Sonoma","38.3179721","-122.9241635","Valley Ford",
"jgr20483","Ulex europaeus","Jeff Greenhouse",,"1980-03-22",1980,,,,,,"Other / Unknown","San Mateo","37.6874","-122.436","San Bruno Mt",
"xr175506","Ulex europaeus","Fuller 20348","California Dept of Food and Agriculture","1981-01-20",1981,,,,,,,"Monterey","36.5092","-121.9332","Point Lobos SP, 0.2 mi. S of Hwy 1 entrance.",
"gr6974","Ulex europaeus","Bee Howitt, Jim Griffin, Vern Yadon et al.","Monterey CNPS","1985-01-01",1985,,"x",,,,"Public Land","Monterey","36.59","-121.94","SFB Morse Botanical Reserve",
"xr180998","Ulex europaeus","Anderson, G.","California Dept of Food and Agriculture","1985-03-07",1985,,,,,,,"Del Norte","41.7778","-124.1831","No other data. Field report only, no confirming specimen.",
"xr180997","Ulex europaeus","Anderson, G.","California Dept of Food and Agriculture","1985-03-14",1985,,,,,,,"Del Norte","41.7778","-124.1639","Center divider, US 101.",
"casp69","Ulex europaeus","Bicknell et al., 1987","California State Parks","1987-01-01",1987,,"x",,,,"State Government","Mendocino","39.37647","-123.79843","Jug Handle SNR",
"xr177138","Ulex europaeus","Breckenridge, R.","California Dept of Food and Agriculture","1988-03-31",1988,,,,,,,"Sonoma","38.3656","-123.059","Salmon Cr. & Hwy 1.",
"xr176111","Ulex europaeus","Finley, E.","California Dept of Food and Agriculture","1988-12-01",1988,,,,,,,"San Mateo","37.672","-122.4551","established along S side Hickey Blvd. to 0.1 mi. E of I-280.",
"xr176881","Ulex europaeus","Breckenridge/Hull","California Dept of Food and Agriculture","1989-05-10",1989,,,,,,,"Marin","38.2355","-122.9126","Hwy 1 ROW at Walker Creek & flood plain of creek. Large infestation along creek and roadside. Reported in 1990 as increasing in density.",
"casp68","Ulex europaeus","Martin and Roye, 1990","California State Parks","1990-01-01",1990,,"x",,,,"State Government","Monterey","36.11979","-121.63205","John Little SNR",
"xr178451","Ulex europaeus","Taylor, J.","California Dept of Food and Agriculture","1990-08-14",1990,,,,,,,"Nevada","39.20528","-121.04622","Empire Mine State Park.",
"xr177093","Ulex europaeus","Breckenridge","California Dept of Food and Agriculture","1991-01-31",1991,,,,,,,"Sonoma","38.3367","-123.0407","Hwy 1, 0.5 mi. N of Bodega Bay, across from CalTrans yard.",
"GG670","Ulex europaea","Sharon Farrell;  Sue Gardner","Presidio Natural Resources","1994-06-11",1994,,"x","12.360 Acres",,,"Public Land","San Francisco","37.794101","-122.455672","Tennessee Hollow; Central Tributary",
"we1812","Ulex europaeus","Doug Johnson",,"1996-01-01",1996,,"200 Square Feet",,,,"Other / Unknown","Mendocino","39.375353","-123.81419",,
"oe3503","Ulex europaeus","Jon Hall","Morro Bay National Estuary Program","2001-06-21",2001,"Fruiting",,,,,"Other / Unknown","Marin","38.23366666","-122.91118333",,
"oe3504","Ulex europaeus","Jon Hall","Morro Bay National Estuary Program","2001-06-21",2001,"Fruiting",,,,,"Other / Unknown","Marin","38.23248333","-122.91165","Banks of Walker Creek off of Hwy 1.",
"oe3505","Ulex europaeus","Jon Hall","Morro Bay National Estuary Program","2001-06-21",2001,"Fruiting",,,,,"Other / Unknown","Sonoma","38.32355","-123.0118333",,
"oe3515","Ulex europaeus","Jon Hall","Morro Bay National Estuary Program","2001-06-22",2001,"Fruiting",,,,,"Other / Unknown","Sonoma","38.34231666","-122.9751333","1 mile from Hwy 1 on road to Bodega/Sebastapol. Infestation surrounding the cemetary.",
"oe3506","Ulex europaeus","Jon Hall","Morro Bay National Estuary Program","2001-06-22",2001,"Fruiting",,,,,"Private Landowner","Sonoma","38.32655","-123.0050333","Hwy 1, South of Bodega Bay across the road from Stony Point Rock Quarry.",
"oe3507","Ulex europaeus","Jon Hall","Morro Bay National Estuary Program","2001-06-22",2001,"Fruiting",,,,,"Other / Unknown","Sonoma","38.335835","-122.989822","On roadside in between the drainage ditch and the Monterey cypress.",
"oe3508","Ulex europaeus","Jon Hall","Morro Bay National Estuary Program","2001-06-22",2001,"Fruiting",,,,,"Private Landowner","Sonoma","38.317433333","-122.99518333","Estero Lane off of Hwy 1 South of Bodega Bay. 1.3 miles from Hwy.",
"oe3509","Ulex europaeus","Jon Hall","Morro Bay National Estuary Program","2001-06-22",2001,"Fruiting",,,,,"Private Landowner","Sonoma","38.335166666","-122.98803333","Beginning of Estero Lane off of Hwy 1 South of Bodega Bay.",
"oe3516","Ulex europaeus","Jon Hall","Morro Bay National Estuary Program","2001-06-23",2001,"Fruiting",,,,,"Other / Unknown","Mendocino","39.3685833333","-123.8198833333","Town of Caspar, on Pacific Dr. off of Caspar Rd. about 75 yards to the end of the road.",
"oe3517","Ulex europaeus","Jon Hall","Morro Bay National Estuary Program","2001-06-23",2001,"Fruiting",,,,,"Other / Unknown","Mendocino","39.36905","-123.81545","Town of Caspar. Corner of Caspar Rd. and Pacifica Dr.",
"oe3518","Ulex europaeus","Jon Hall","Morro Bay National Estuary Program","2001-06-23",2001,"Fruiting",,,,,"Other / Unknown","Mendocino","39.372016666","-123.81583333","Town of Caspar. Infestation runs from Pacifica Rd. to Hwy 1 all along Caspar Rd.",
"oe3520","Ulex europaeus","Jon Hall","Morro Bay National Estuary Program","2001-06-23",2001,"Fruiting",,,,,"Public Land","Mendocino","39.374783333","-123.818416666","State Park at the far end of Caspar on Coastal Bluff.",
"oe3521","Ulex europaeus","Jon Hall","Morro Bay National Estuary Program","2001-06-23",2001,"Fruiting",,,,,"Other / Unknown","Mendocino","39.383233333","-123.81131666","By Jughandle State Park. From Hwy 1, turn onto Gibney Ln. Population is at the corner of Gibney Ln. and Pine Drive.",
"oe3522","Ulex europaeus","Jon Hall","Morro Bay National Estuary Program","2001-06-25",2001,"Fruiting",,,,,"Other / Unknown","??","42.80335","-124.48331666","This population is actually in Oregon. In between Port Orford and Bandon, off of Grassy knob Rd.",
"oe3524","Ulex europaeus","Jon Hall","Morro Bay National Estuary Program","2001-06-25",2001,"Fruiting",,,,,"Other / Unknown","??","42.8054166666","-124.47083333","This population is actually in Oregon. In between Port Orford and Bandon, off of Grassy knob Rd.",
"oe3525","Ulex europaeus","Jon Hall","Morro Bay National Estuary Program","2001-06-25",2001,"Fruiting",,,,,"Other / Unknown","??","42.797033333","-124.45911666","This population is actually in Oregon. In between Port Orford and Bandon, off of Grassy knob Rd.",
"oe3526","Ulex europaeus","Jon Hall","Morro Bay National Estuary Program","2001-06-25",2001,"Fruiting",,,,,"Private Landowner","??","42.76695","-124.40283333","This population is actually in Oregon. In between Port Orford and Bandon, off of Grassy knob Rd.",
"oe3527","Ulex europaeus","Jon Hall","Morro Bay National Estuary Program","2001-06-25",2001,"Fruiting",,,,,"Other / Unknown","??","43.02675","-124.412383333","1This population is in Oregon. It is 10 miles before Bandon. From Hwy 101 it is 1/4 mile up on Holley Lane.",
"oe3528","Ulex europaeus","Jon Hall","Morro Bay National Estuary Program","2001-06-25",2001,"Fruiting",,,,,"Other / Unknown","??","43.03945","-124.40146666","This population is in Oregon. It is on Dew Valley Road right before the town of Bandon.",
"oe3529","Ulex europaeus","Jon Hall","Morro Bay National Estuary Program","2001-06-25",2001,"Fruiting",,,,,"Other / Unknown","??","43.08518333","-124.41306666","This population is in Oregon. It is in Bandon Oregon down a dirt road near the John Deer dealer.",
"oe3530","Ulex europaeus","Jon Hall","Morro Bay National Estuary Program","2001-06-25",2001,"Fruiting",,,,,"Other / Unknown","??","43.14423333","-124.395116666","This population is in Oregon. It is in Bandon Oregon near a lumber yard just south of Coqui River Bridge on 101.",
"xr176115","Ulex europaeus","J. Beall","California Dept of Food and Agriculture","2002-06-07",2002,,,,,,,"San Mateo","37.6864","-122.4551","Collins Ave, 300 yds W of El Camino Real.",
"wb492-23","Ulex europaeus","John Beall","San Mateo Co Ag","2003-03-06",2003,"Flowering",,,"25 - 100",,"City or County Government","San Mateo","37.66607773","-122.46205028","TUNG SENG CEMETARY",
"wb492-22","Ulex europaeus","John Beall","San Mateo Co Ag","2003-09-12",2003,"Leafing out",,,"1 - 5",,"City or County Government","San Mateo","37.66583123","-122.46234362","TUNG SEN CEMETARY",
"xr348878","Ulex europaeus","Devii Rao","Marin/Sonoma Weed Management Area; BAEDN","2003-11-19",2003,,,,,,"Other / Unknown","Sonoma","38.32350617","-123.01","HWY 1",
"wb492-4","Ulex europaeus","staff","San Mateo Co Ag","2004-01-01",2004,,,,,,"City or County Government","San Mateo","37.52378695","-122.38204345",,
"wb492-5","Ulex europaeus","staff","San Mateo Co Ag","2004-01-01",2004,,,,,,"City or County Government","San Mateo","37.5530218","-122.42428097",,
"wb492-6","Ulex europaeus","staff","San Mateo Co Ag","2004-01-01",2004,,,,,,"City or County Government","San Mateo","37.55243136","-122.41856687",,
"wb492-7","Ulex europaeus","staff","San Mateo Co Ag","2004-01-01",2004,,,,,,"City or County Government","San Mateo","37.56276907","-122.39441799",,
"wb492-8","Ulex europaeus","staff","San Mateo Co Ag","2004-01-01",2004,,,,,,"City or County Government","San Mateo","37.57190321","-122.40311507",,
"wb492-9","Ulex europaeus","staff","San Mateo Co Ag","2004-01-01",2004,,,,,,"City or County Government","San Mateo","37.5794571","-122.40916701",,
"wb492-10","Ulex europaeus","staff","San Mateo Co Ag","2004-01-01",2004,,,,,,"City or County Government","San Mateo","37.58081834","-122.40929205",,
"wb492-11","Ulex europaeus","staff","San Mateo Co Ag","2004-01-01",2004,,,,,,"City or County Government","San Mateo","37.58097401","-122.41020607",,
"wb492-12","Ulex europaeus","staff","San Mateo Co Ag","2004-01-01",2004,,,,,,"City or County Government","San Mateo","37.5798019","-122.42330565",,
"wb492-13","Ulex europaeus","staff","San Mateo Co Ag","2004-01-01",2004,,,,,,"City or County Government","San Mateo","37.59844631","-122.42347739",,
"wb492-14","Ulex europaeus","Doug Johnson","San Mateo Co Ag","2004-01-01",2004,,,,,,"City or County Government","San Mateo","37.14787332","-122.35397877",,
"wb492-19","Ulex europaeus","Heath","San Mateo Co Ag","2004-01-27",2004,,,,,,"City or County Government","San Mateo","37.38989254","-122.25653262","Thornewood",
"wb492-20","Ulex europaeus","Heath","San Mateo Co Ag","2004-01-27",2004,,,,,,"City or County Government","San Mateo","37.39031082","-122.25135644","Thornewood",
"wb492-21","Ulex europaeus","Heath","San Mateo Co Ag","2004-01-27",2004,,,,,,"City or County Government","San Mateo","37.39124489","-122.25461035","Thornewood",
"xr347102","Ulex europaeus","Kim Cooper","PORE Vegetation Management; SFAN; BAEDN","2004-04-16",2004,,"0.1 Square Meters","1 Square Meters","5 - 25",,"* National Park Service","Marin","37.95692215","-122.7718692",,
"wb492-26","Ulex europaeus","J BEALL","San Mateo Co Ag","2004-12-16",2004,,,,,,"City or County Government","San Mateo","37.66210757","-122.46402103","280/HICKEYAT/KAISER",
"wb492-28","Ulex europaeus","JBEALL","San Mateo Co Ag","2004-12-27",2004,"Leafing out",,,"1 - 5",,"City or County Government","San Mateo","37.6655646","-122.4713894","CHINESE CEMETARY HICKEY",
"xr176107","Ulex europaeus","J. Beall PDR 1359199","California Dept of Food and Agriculture","2005-10-27",2005,,,,,,,"San Mateo","37.66583","-122.49083","San Francisco Bay Area 0.25 mi Nof Westline and Skyline, Daly City.. Data provided by the participants of the Consortium of Calif. Herbaria (ucjeps.berkeley.edu/consortium/).",
"xr176112","Ulex europaeus","John Beall","California Dept of Food and Agriculture","2005-10-27",2005,,,,,,,"San Mateo","37.672","-122.4917","Bfi. Dump. , .25 North Of Westline And Skyline, Daly City.,. PDR 1359199",
"wb492-29","Ulex europaeus","J BEALL","San Mateo Co Ag","2005-10-27",2005,"Leafing out",,,"1 - 5",,"City or County Government","San Mateo","37.67043286","-122.49417187","MUSSEL ROCK DUMP",
"sfw61","Ulex europaea","Jake Sigg","BAEDN; SFWMA;  SNRAMP2006","2006-02-01",2006,,"x",,,,"City or County Government","San Francisco","37.751252","-122.447757","Twin Peaks",
"ce547","Ulex europaeus","staff","CA Dept of Parks and Recreation","2006-06-01",2006,,"x","7332 Acres",,,"Public Land","Mendocino","39.30331","-123.788452","Mendocino Headlands State Park, Big River unit",
"wb492-30","Ulex europaeus","JBEAL","San Mateo Co Ag","2006-06-09",2006,"Leafing out",,,"1 - 5",,"City or County Government","San Mateo","37.15177621","-122.3428004","WHITE HOUSE CREEK RD",
"jgr23835","Ulex europaeus","Jeff Greenhouse",,"2006-06-28",2006,,,,,,"Other / Unknown","Mendocino","39.374118","-123.818664","Jughandle State Reserve - Bluff Tr",
"gx1251","Ulex europaeus","Jim Dougherty","National Park Service [SFAN]","2006-09-28",2006,,,,,,"* National Park Service","Marin","37.84268167","-122.53336667","3 individuals on edge of clear area North of trail just outside gate",
"gx11613","Ulex europaeus","Serena Dennis","National Park Service [SFAN]","2007-02-21",2007,"Flowering","4.5 square meters","6.0000005 square meters","75.5",,"* National Park Service","Marin","37.83219833333334","-122.50590666666668","old coastal trail on ridge",
"gx1511","Ulex europaeus","Serena Dennis","National Park Service [SFAN]","2007-02-21",2007,,,,,,"* National Park Service","Marin","37.83219833333334","-122.50590666666668","old coastal trail on ridge",
"gx18522","Ulex europaeus","Habitat Restoration Team","National Park Service [SFAN]","2007-02-21",2007,,,,,,"* National Park Service","Marin","37.83219833333334","-122.50590666666668","old coastal trail on ridge",
"gr13888","Ulex europaeus","Toni Corelli","Toni Corelli, Botanist","2008-01-01",2008,,"x","23,000 Acres",,,"City or County Government","San Mateo","37.539949","-122.404861","San Francisco Peninsula Watershed San Mateo County",
"gr13944","Ulex europaea","Darlene LaMont, Betty Gugolz et al","Darlene LaMont","2008-07-01",2008,,"x",,,,"Private Landowner","Sonoma","38.3522","-123.0569","Chanslor Ranch",
"gx12051","Ulex europaeus","Dearbhail Halligan","National Park Service [SFAN]","2008-07-29",2008,,"0.0 square meters","2.08 square meters",,,"* National Park Service","Marin","37.865156500000005","-122.52913516666668","15m from trailside",
"gx2719","Ulex europaeus","Dearbhail Halligan","National Park Service [SFAN]","2008-07-29",2008,,,,,,"* National Park Service","Marin","37.865156500000005","-122.52913516666668","15m from trailside",
"gx2733","Ulex europaeus","Dearbhail Halligan","National Park Service [SFAN]","2008-07-29",2008,,,,,,"* National Park Service","Marin","37.85667166666665","-122.517405","trailside",
"gx2732","Ulex europaeus","Dearbhail Halligan","National Park Service [SFAN]","2008-07-29",2008,,,,,,"* National Park Service","Marin","37.856706666666675","-122.517135","trailside",
"wb109-235","Ulex europaeus","LM","CA State Parks","2008-11-01",2008,,,,,,"Other / Unknown","San Mateo","37.14934581","-122.34110881",,
"wb109-128","Ulex europaeus","LM","CA State Parks","2009-01-01",2009,,,,,,"Other / Unknown","San Mateo","37.15051728","-122.34215779",,
"wb109-129","Ulex europaeus","LM","CA State Parks","2009-01-01",2009,,,,,,"Other / Unknown","San Mateo","37.1508508","-122.34196042",,
"wb109-127","Ulex europaeus","LM","CA State Parks","2009-01-01",2009,,,,,,"Other / Unknown","San Mateo","37.15021125","-122.34175428",,
"wb109-124","Ulex europaeus","LM","CA State Parks","2009-01-01",2009,,,,,,"Other / Unknown","San Mateo","37.14461191","-122.33106951",,
"wb109-123","Ulex europaeus","LM","CA State Parks","2009-01-01",2009,,,,,,"Other / Unknown","San Mateo","37.14293938","-122.33274228",,
"wb109-121","Ulex europaeus","LM","CA State Parks","2009-01-01",2009,,,,,,"Other / Unknown","San Mateo","37.14308945","-122.33464058",,
"wb109-122","Ulex europaeus","LM","CA State Parks","2009-01-01",2009,,,,,,"Other / Unknown","San Mateo","37.143036","-122.3344896",,
"wb109-120","Ulex europaeus","LM","CA State Parks","2009-01-01",2009,,,,,,"Other / Unknown","San Mateo","37.14506857","-122.33487849",,
"wb109-118","Ulex europaeus","LM","CA State Parks","2009-01-01",2009,,,,,,"Other / Unknown","San Mateo","37.144658","-122.33417754",,
"wb109-119","Ulex europaeus","LM","CA State Parks","2009-01-01",2009,,,,,,"Other / Unknown","San Mateo","37.14457918","-122.33365972",,
"wb109-105","Ulex europaeus","LM","CA State Parks","2009-01-01",2009,,,,,,"Other / Unknown","San Mateo","37.14728645","-122.33814674",,
"wb109-103","Ulex europaeus","LM","CA State Parks","2009-01-01",2009,,,,,,"Other / Unknown","San Mateo","37.14178341","-122.32832604",,
"wb109-104","Ulex europaeus","LM","CA State Parks","2009-01-01",2009,,,,,,"Other / Unknown","San Mateo","37.14026402","-122.328005",,
"wb109-237","Ulex europaeus","LM","CA State Parks","2009-01-01",2009,,,,,,"Other / Unknown","San Mateo","37.14261495","-122.3245791",,
"wb109-62","Ulex europaeus","LM","CA State Parks","2009-01-06",2009,,,,,,"Other / Unknown","San Mateo","37.14265303","-122.3246341",,
"wb109-63","Ulex europaeus","LM","CA State Parks","2009-01-06",2009,,,,,,"Other / Unknown","San Mateo","37.14354563","-122.32617642",,
"wb109-238","Ulex europaeus","LM","CA State Parks","2009-02-01",2009,,,,,,"Other / Unknown","San Mateo","37.14127307","-122.33248141",,
"wb109-239","Ulex europaeus","LM","CA State Parks","2009-02-01",2009,,,,,,"Other / Unknown","San Mateo","37.14172831","-122.33203743",,
"wb109-240","Ulex europaeus","LM","CA State Parks","2009-02-01",2009,,,,,,"Other / Unknown","San Mateo","37.14361167","-122.33085517",,
"wb109-241","Ulex europaeus","LM","CA State Parks","2009-02-01",2009,,,,,,"Other / Unknown","San Mateo","37.14382776","-122.33106542",,
"wb109-243","Ulex europaeus","LM","CA State Parks","2009-02-01",2009,,,,,,"Other / Unknown","San Mateo","37.14547591","-122.33278163",,
"wb109-244","Ulex europaeus","LM","CA State Parks","2009-02-01",2009,,,,,,"Other / Unknown","San Mateo","37.14461378","-122.33113105",,
"gx3488","Ulex europaeus","Habitat Restoration Team","National Park Service [SFAN]","2009-02-02",2009,,,,,,"* National Park Service","Marin","37.834786666666666","-122.50212333333333","hill south of capehart",
"xr356628","Ulex europaeus","Brett Stevenson","SFPUC; Nomad Ecology; BAEDN","2009-07-01",2009,"Fruiting",,,,"Single Plant","City or County Government","San Mateo","37.5226032","-122.38098",,
"xr355521","Ulex europaeus","Jennifer Potts","SFPUC; Nomad Ecology; BAEDN","2009-07-01",2009,"Mature","0.01 Acres","0.05 Acres",,"Scattered Dense Patches","City or County Government","San Mateo","37.6170942","-122.4412265",,
"xr355328","Ulex europaeus","Erin Mcdermott","SFPUC; Nomad Ecology; BAEDN","2009-07-01",2009,"Mature",,"0.01 Acres",,"Single Plant","City or County Government","San Mateo","37.5005504","-122.3319376",,
"xr355254","Ulex europaeus","Jennifer Potts","SFPUC; Nomad Ecology; BAEDN","2009-07-01",2009,"Mature",,"0.01 Acres",,"Scattered Dense Patches","City or County Government","San Mateo","37.5793464","-122.4098092",,
"xr355188","Ulex europaeus","Jennifer Potts","SFPUC; Nomad Ecology; BAEDN","2009-07-01",2009,"Mature",,"0.05 Acres",,"Scattered Dense Patches","City or County Government","San Mateo","37.6165713","-122.4411965",,
"xr355038","Ulex europaeus","Chris Thayer","SFPUC; Nomad Ecology; BAEDN","2009-07-01",2009,"Mature",,,,"Scattered Dense Patches","City or County Government","San Mateo","37.5529437","-122.417756",,
"xr355013","Ulex europaeus","Chris Thayer","SFPUC; Nomad Ecology; BAEDN","2009-07-01",2009,"Mature",,,,"Single Plant","City or County Government","San Mateo","37.5722652","-122.402988",,
"xr354990","Ulex europaeus","Jennifer Potts","SFPUC; Nomad Ecology; BAEDN","2009-07-01",2009,"Mature",,,,"Scattered Dense Patches","City or County Government","San Mateo","37.5787439","-122.410097",,
"gx12805","Ulex europaeus","Weed Watcher Volunteer","National Park Service [SFAN]","2009-07-16",2009,"Mature","0.4 square meters","2.75 square meters","15.0",,"* National Park Service","Marin","37.856706666666675","-122.517135","trailside",
"gx18684","Ulex europaeus","Weed Watcher Volunteer","National Park Service [SFAN]","2009-07-16",2009,,,,,,"* National Park Service","Marin","37.856706666666675","-122.517135","trailside",
