"ID","Taxon","Observer","Source","Date","Year","Phenology","InfestedArea","GrossArea","Percent Cover","Distribution","National Ownership","County","x","y","Location Description","!Comments"
"wb1259-4","Lepidium latifolium","James Johnson","PLUMAS NATIONAL FOREST","1901-01-01",1901,,,"1.0E-4 Acres","38.0",,"* USDA Forest Service","Plumas","39.81985331","-120.40447105","Forest Service Pacific Southwest Region (National Forest System Lands in California)",
"wb1259-26","Lepidium latifolium","James Johnson","PLUMAS NATIONAL FOREST","1901-01-01",1901,,,"0.0022 Acres","63.0",,"* USDA Forest Service","Plumas","39.81773453","-120.38368578","Forest Service Pacific Southwest Region (National Forest System Lands in California)",
"wb1259-35","Lepidium latifolium","James Johnson","PLUMAS NATIONAL FOREST","1901-01-01",1901,,,"0.1352 Acres","38.0",,"* USDA Forest Service","Plumas","39.81816711","-120.40165942","Forest Service Pacific Southwest Region (National Forest System Lands in California)",
"wb1259-111","Lepidium latifolium","James Johnson","PLUMAS NATIONAL FOREST","1901-01-01",1901,,,"0.0011 Acres","63.0",,"* USDA Forest Service","Plumas","39.8192591","-120.38812352","Forest Service Pacific Southwest Region (National Forest System Lands in California)",
"wb1259-169","Lepidium latifolium","James Johnson","PLUMAS NATIONAL FOREST","1901-01-01",1901,,,"0.0011 Acres","63.0",,"* USDA Forest Service","Plumas","39.81789111","-120.39276013","Forest Service Pacific Southwest Region (National Forest System Lands in California)",
"wb1259-245","Lepidium latifolium","James Johnson","PLUMAS NATIONAL FOREST","1901-01-01",1901,,,"0.6652 Acres","38.0",,"* USDA Forest Service","Plumas","39.81576111","-120.38252257","Forest Service Pacific Southwest Region (National Forest System Lands in California)",
"wb1259-296","Lepidium latifolium","James Johnson","PLUMAS NATIONAL FOREST","1901-01-01",1901,,,"3.0E-4 Acres","15.0",,"* USDA Forest Service","Plumas","39.81655794","-120.39900236","Forest Service Pacific Southwest Region (National Forest System Lands in California)",
"wb1259-306","Lepidium latifolium","James Johnson","PLUMAS NATIONAL FOREST","1901-01-01",1901,,,"0.0016 Acres","38.0",,"* USDA Forest Service","Plumas","39.81808859","-120.40034864","Forest Service Pacific Southwest Region (National Forest System Lands in California)",
"wb1259-316","Lepidium latifolium","James Johnson","PLUMAS NATIONAL FOREST","1901-01-01",1901,,,"0.0389 Acres","15.0",,"* USDA Forest Service","Plumas","39.81520559","-120.3822063","Forest Service Pacific Southwest Region (National Forest System Lands in California)",
"wb1259-318","Lepidium latifolium","James Johnson","PLUMAS NATIONAL FOREST","1901-01-01",1901,,,"0.0159 Acres","3.0",,"* USDA Forest Service","Plumas","39.81417066","-120.38206928","Forest Service Pacific Southwest Region (National Forest System Lands in California)",
"wb1259-421","Lepidium latifolium","James Johnson","PLUMAS NATIONAL FOREST","1901-01-01",1901,,,"2.0E-4 Acres","15.0",,"* USDA Forest Service","Plumas","39.84842513","-120.68139862","Forest Service Pacific Southwest Region (National Forest System Lands in California)",
"wb1259-443","Lepidium latifolium","James Johnson","PLUMAS NATIONAL FOREST","1901-01-01",1901,,,"0.0011 Acres","38.0",,"* USDA Forest Service","Plumas","39.81681626","-120.39522199","Forest Service Pacific Southwest Region (National Forest System Lands in California)",
"wb1259-455","Lepidium latifolium","James Johnson","PLUMAS NATIONAL FOREST","1901-01-01",1901,,,"0.0045 Acres","15.0",,"* USDA Forest Service","Plumas","39.81677148","-120.39914596","Forest Service Pacific Southwest Region (National Forest System Lands in California)",
"wb1259-461","Lepidium latifolium","James Johnson","PLUMAS NATIONAL FOREST","1901-01-01",1901,,,"0.0011 Acres","85.0",,"* USDA Forest Service","Plumas","39.81780755","-120.38392056","Forest Service Pacific Southwest Region (National Forest System Lands in California)",
"wb1507-150","Lepidium latifolium","PONTING, GEOFF","Forest Service, Pacific Southwest Regional Office, Natural Resource Information Systems (NRIS)","1901-01-01",1901,,,"5.0E-4 Acres","38.0",,"* USDA Forest Service","Plumas","39.81920563","-120.38919423","PLUMAS NATIONAL FOREST",
"wb1507-148","Lepidium latifolium","OTHER, OTHER","Forest Service, Pacific Southwest Regional Office, Natural Resource Information Systems (NRIS)","1901-01-01",1901,,,"0.0033 Acres","63.0",,"* USDA Forest Service","Plumas","39.81589341","-120.39834558","PLUMAS NATIONAL FOREST",
"wb1507-147","Lepidium latifolium","OTHER, OTHER","Forest Service, Pacific Southwest Regional Office, Natural Resource Information Systems (NRIS)","1901-01-01",1901,,,"0.0011 Acres","63.0",,"* USDA Forest Service","Plumas","39.81920518","-120.40255355","PLUMAS NATIONAL FOREST",
"wb1507-141","Lepidium latifolium","PONTING, GEOFF","Forest Service, Pacific Southwest Regional Office, Natural Resource Information Systems (NRIS)","1901-01-01",1901,,,"8.0E-4 Acres","38.0",,"* USDA Forest Service","Plumas","39.8166056","-120.38328759","PLUMAS NATIONAL FOREST",
"wb1507-65","Lepidium latifolium","PONTING, GEOFF","Forest Service, Pacific Southwest Regional Office, Natural Resource Information Systems (NRIS)","1901-01-01",1901,,,"4.0E-4 Acres","63.0",,"* USDA Forest Service","Plumas","39.81797403","-120.39314038","PLUMAS NATIONAL FOREST",
"wb1507-64","Lepidium latifolium","OTHER, OTHER","Forest Service, Pacific Southwest Regional Office, Natural Resource Information Systems (NRIS)","1901-01-01",1901,,,"0.0 Acres","15.0",,"* USDA Forest Service","Plumas","39.81732993","-120.40163722","PLUMAS NATIONAL FOREST",
"wb1507-61","Lepidium latifolium","OTHER, OTHER","Forest Service, Pacific Southwest Regional Office, Natural Resource Information Systems (NRIS)","1901-01-01",1901,,,"0.0351 Acres","85.0",,"* USDA Forest Service","Plumas","39.84837816","-120.68247269","PLUMAS NATIONAL FOREST",
"wb1506-160","Lepidium latifolium","OTHER, OTHER","Forest Service, Pacific Southwest Regional Office, Natural Resource Information Systems (NRIS)","1901-01-01",1901,,,"0.0016 Acres","38.0",,"* USDA Forest Service","Plumas","39.81864023","-120.40211725","PLUMAS NATIONAL FOREST",
"wb1506-159","Lepidium latifolium","OTHER, OTHER","Forest Service, Pacific Southwest Regional Office, Natural Resource Information Systems (NRIS)","1901-01-01",1901,,,"8.0E-4 Acres","38.0",,"* USDA Forest Service","Plumas","39.81897899","-120.40244109","PLUMAS NATIONAL FOREST",
"wb1506-158","Lepidium latifolium","OTHER, OTHER","Forest Service, Pacific Southwest Regional Office, Natural Resource Information Systems (NRIS)","1901-01-01",1901,,,"5.0E-4 Acres","38.0",,"* USDA Forest Service","Plumas","39.81968237","-120.40437099","PLUMAS NATIONAL FOREST",
"wb1506-157","Lepidium latifolium","OTHER, OTHER","Forest Service, Pacific Southwest Regional Office, Natural Resource Information Systems (NRIS)","1901-01-01",1901,,,"0.0011 Acres","15.0",,"* USDA Forest Service","Plumas","39.81982657","-120.40608532","PLUMAS NATIONAL FOREST",
"wb1506-103","Lepidium latifolium","PONTING, GEOFF","Forest Service, Pacific Southwest Regional Office, Natural Resource Information Systems (NRIS)","1901-01-01",1901,,,"0.0389 Acres","15.0",,"* USDA Forest Service","Plumas","39.81520559","-120.3822063","PLUMAS NATIONAL FOREST",
"wb1506-102","Lepidium latifolium","PONTING, GEOFF","Forest Service, Pacific Southwest Regional Office, Natural Resource Information Systems (NRIS)","1901-01-01",1901,,,"0.2671 Acres","15.0",,"* USDA Forest Service","Plumas","39.81476083","-120.38240446","PLUMAS NATIONAL FOREST",
"wb1506-101","Lepidium latifolium","OTHER, OTHER","Forest Service, Pacific Southwest Regional Office, Natural Resource Information Systems (NRIS)","1901-01-01",1901,,,"1.0E-4 Acres","15.0",,"* USDA Forest Service","Plumas","39.81870877","-120.40185193","PLUMAS NATIONAL FOREST",
"wb1506-54","Lepidium latifolium","PONTING, GEOFF","Forest Service, Pacific Southwest Regional Office, Natural Resource Information Systems (NRIS)","1901-01-01",1901,,,"3.0569 Acres","38.0",,"* USDA Forest Service","Plumas","39.81554126","-120.38133883","PLUMAS NATIONAL FOREST",
"wb1506-10","Lepidium latifolium","OTHER, OTHER","Forest Service, Pacific Southwest Regional Office, Natural Resource Information Systems (NRIS)","1901-01-01",1901,,,"0.0 Acres","85.0",,"* USDA Forest Service","Plumas","39.81650458","-120.39687124","PLUMAS NATIONAL FOREST",
"wb1506-9","Lepidium latifolium","PONTING, GEOFF","Forest Service, Pacific Southwest Regional Office, Natural Resource Information Systems (NRIS)","1901-01-01",1901,,,"0.182 Acres","3.0",,"* USDA Forest Service","Plumas","39.81649265","-120.3994506","PLUMAS NATIONAL FOREST",
"wb1505-164","Lepidium latifolium","PONTING, GEOFF","Forest Service, Pacific Southwest Regional Office, Natural Resource Information Systems (NRIS)","1901-01-01",1901,,,"0.0016 Acres","63.0",,"* USDA Forest Service","Plumas","39.81708188","-120.38312626","PLUMAS NATIONAL FOREST",
"wb1505-163","Lepidium latifolium","OTHER, OTHER","Forest Service, Pacific Southwest Regional Office, Natural Resource Information Systems (NRIS)","1901-01-01",1901,,,"0.0028 Acres","63.0",,"* USDA Forest Service","Plumas","39.81952541","-120.408607","PLUMAS NATIONAL FOREST",
"wb1505-52","Lepidium latifolium","PONTING, GEOFF","Forest Service, Pacific Southwest Regional Office, Natural Resource Information Systems (NRIS)","1901-01-01",1901,,,"0.0271 Acres","3.0",,"* USDA Forest Service","Plumas","39.81779606","-120.4001661","PLUMAS NATIONAL FOREST",
"wb1505-51","Lepidium latifolium","OTHER, OTHER","Forest Service, Pacific Southwest Regional Office, Natural Resource Information Systems (NRIS)","1901-01-01",1901,,,"0.0011 Acres","38.0",,"* USDA Forest Service","Plumas","39.81846061","-120.40090413","PLUMAS NATIONAL FOREST",
"wb1504-257","Lepidium latifolium","PONTING, GEOFF","Forest Service, Pacific Southwest Regional Office, Natural Resource Information Systems (NRIS)","1901-01-01",1901,,,"0.0894 Acres","3.0",,"* USDA Forest Service","Plumas","39.81840909","-120.38408628","PLUMAS NATIONAL FOREST",
"wb1504-213","Lepidium latifolium","PONTING, GEOFF","Forest Service, Pacific Southwest Regional Office, Natural Resource Information Systems (NRIS)","1901-01-01",1901,,,"0.8355 Acres","15.0",,"* USDA Forest Service","Plumas","39.81677176","-120.38238606","PLUMAS NATIONAL FOREST",
"wb1504-72","Lepidium latifolium","OTHER, OTHER","Forest Service, Pacific Southwest Regional Office, Natural Resource Information Systems (NRIS)","1901-01-01",1901,,,"0.0011 Acres","38.0",,"* USDA Forest Service","Plumas","39.81681626","-120.39522199","PLUMAS NATIONAL FOREST",
"wb1504-23","Lepidium latifolium","OTHER, OTHER","Forest Service, Pacific Southwest Regional Office, Natural Resource Information Systems (NRIS)","1901-01-01",1901,,,"3.0E-4 Acres","3.0",,"* USDA Forest Service","Plumas","39.81817072","-120.40102517","PLUMAS NATIONAL FOREST",
"wb1503-106","Lepidium latifolium","OTHER, OTHER","Forest Service, Pacific Southwest Regional Office, Natural Resource Information Systems (NRIS)","1901-01-01",1901,,,"1.0E-4 Acres","15.0",,"* USDA Forest Service","Plumas","39.81726131","-120.39983945","PLUMAS NATIONAL FOREST",
"wb1502-173","Lepidium latifolium","PONTING, GEOFF","Forest Service, Pacific Southwest Regional Office, Natural Resource Information Systems (NRIS)","1901-01-01",1901,,,"0.0016 Acres","63.0",,"* USDA Forest Service","Plumas","39.81913635","-120.3852031","PLUMAS NATIONAL FOREST",
"wb1502-172","Lepidium latifolium","PONTING, GEOFF","Forest Service, Pacific Southwest Regional Office, Natural Resource Information Systems (NRIS)","1901-01-01",1901,,,"0.0011 Acres","63.0",,"* USDA Forest Service","Plumas","39.81789111","-120.39276013","PLUMAS NATIONAL FOREST",
"wb1502-171","Lepidium latifolium","OTHER, OTHER","Forest Service, Pacific Southwest Regional Office, Natural Resource Information Systems (NRIS)","1901-01-01",1901,,,"3.0E-4 Acres","15.0",,"* USDA Forest Service","Plumas","39.81655794","-120.39900236","PLUMAS NATIONAL FOREST",
"wb1502-170","Lepidium latifolium","OTHER, OTHER","Forest Service, Pacific Southwest Regional Office, Natural Resource Information Systems (NRIS)","1901-01-01",1901,,,"0.0 Acres","63.0",,"* USDA Forest Service","Plumas","39.81845909","-120.39922351","PLUMAS NATIONAL FOREST",
"wb1502-169","Lepidium latifolium","OTHER, OTHER","Forest Service, Pacific Southwest Regional Office, Natural Resource Information Systems (NRIS)","1901-01-01",1901,,,"2.0E-4 Acres","3.0",,"* USDA Forest Service","Plumas","39.82027624","-120.40731925","PLUMAS NATIONAL FOREST",
"wb1501-181","Lepidium latifolium","OTHER, OTHER","Forest Service, Pacific Southwest Regional Office, Natural Resource Information Systems (NRIS)","1901-01-01",1901,,,"3.0E-4 Acres","63.0",,"* USDA Forest Service","Plumas","39.81670087","-120.39907302","PLUMAS NATIONAL FOREST",
"wb1501-180","Lepidium latifolium","OTHER, OTHER","Forest Service, Pacific Southwest Regional Office, Natural Resource Information Systems (NRIS)","1901-01-01",1901,,,"6.0E-4 Acres","63.0",,"* USDA Forest Service","Plumas","39.81820568","-120.40062971","PLUMAS NATIONAL FOREST",
"wb1501-179","Lepidium latifolium","OTHER, OTHER","Forest Service, Pacific Southwest Regional Office, Natural Resource Information Systems (NRIS)","1901-01-01",1901,,,"1.0E-4 Acres","15.0",,"* USDA Forest Service","Plumas","39.81875803","-120.40197553","PLUMAS NATIONAL FOREST",
"wb1500-221","Lepidium latifolium","PONTING, GEOFF","Forest Service, Pacific Southwest Regional Office, Natural Resource Information Systems (NRIS)","1901-01-01",1901,,,"0.6652 Acres","38.0",,"* USDA Forest Service","Plumas","39.81576111","-120.38252257","PLUMAS NATIONAL FOREST",
"wb1500-220","Lepidium latifolium","PONTING, GEOFF","Forest Service, Pacific Southwest Regional Office, Natural Resource Information Systems (NRIS)","1901-01-01",1901,,,"0.0568 Acres","85.0",,"* USDA Forest Service","Plumas","39.81927244","-120.38891799","PLUMAS NATIONAL FOREST",
"wb1500-219","Lepidium latifolium","OTHER, OTHER","Forest Service, Pacific Southwest Regional Office, Natural Resource Information Systems (NRIS)","1901-01-01",1901,,,"2.0E-4 Acres","38.0",,"* USDA Forest Service","Plumas","39.81682865","-120.39937219","PLUMAS NATIONAL FOREST",
