"ID","Taxon","Observer","Source","Date","Year","Phenology","InfestedArea","GrossArea","Percent Cover","Distribution","National Ownership","County","x","y","Location Description","!Comments"
"wb907-100","Foeniculum vulgare","staff","UCLA Herbarium","1931-08-01",1931,"Flowering",,,,,"Other / Unknown","Los Angeles","34.0786109","-118.71328779","unspecific",
"xr164640","Artemisia californica","staff","California Vegetation Type Map","1931-12-09",1931,,,,,,,"Merced","36.75","-120.9199982",,
"xr164719","Artemisia californica","staff","California Vegetation Type Map","1931-12-15",1931,,,,,,,"San Benito","36.6899986","-120.9199982",,
"xr151909","Salvia mellifera","staff","California Vegetation Type Map","1932-02-17",1932,,,,,,,"Monterey","35.9399986","-120.4100037",,
"xr162101","Artemisia californica","staff","California Vegetation Type Map","1932-02-17",1932,,,,,,,"Monterey","35.9399986","-120.4100037",,
"xr162729","Salvia mellifera","staff","California Vegetation Type Map","1932-02-24",1932,,,,,,,"Kings","35.8499985","-120.1900024",,
"xr144011","Artemisia californica","staff","California Vegetation Type Map","1932-02-24",1932,,,,,,,"Kings","35.8499985","-120.1900024",,
"xr147418","Artemisia californica","staff","California Vegetation Type Map","1932-02-26",1932,,,,,,,"San Luis Obispo","35.75","-120.4700012",,
"xr161488","Artemisia californica","staff","California Vegetation Type Map","1932-03-03",1932,,,,,,,"Monterey","35.9099998","-120.7099991",,
"xr164814","Artemisia californica","staff","California Vegetation Type Map","1932-03-05",1932,,,,,,,"San Luis Obispo","35.7599983","-120.6600037",,
"xr140903","Artemisia californica","staff","California Vegetation Type Map","1932-03-09",1932,,,,,,,"San Luis Obispo","35.2700005","-120.1299973",,
"xr140902","Artemisia californica","staff","California Vegetation Type Map","1932-03-18",1932,,,,,,,"San Luis Obispo","35.4599991","-120.2200012",,
"xr164541","Artemisia californica","staff","California Vegetation Type Map","1932-03-24",1932,,,,,,,"San Luis Obispo","35.2400017","-120.2200012",,
"xr145982","Artemisia californica","staff","California Vegetation Type Map","1932-05-02",1932,,,,,,,"Fresno","36.2599983","-120.6200027",,
"xr141312","Artemisia californica","staff","California Vegetation Type Map","1932-05-10",1932,,,,,,,"Fresno","36.3699989","-120.5199966",,
"xr140888","Artemisia californica","staff","California Vegetation Type Map","1932-05-11",1932,,,,,,,"Fresno","36.3400002","-120.4700012",,
"xr144021","Artemisia californica","staff","California Vegetation Type Map","1936-03-19",1936,,,,,,,"San Luis Obispo","35.2099991","-120.6900024",,
"xr140659","Artemisia californica","staff","California Vegetation Type Map","1936-03-27",1936,,,,,,,"San Luis Obispo","35.2000008","-120.7099991",,
"xr141402","Salvia mellifera","staff","California Vegetation Type Map","1936-03-31",1936,,,,,,,"San Luis Obispo","35.2000008","-120.7399979",,
"xr161499","Artemisia californica","staff","California Vegetation Type Map","1936-03-31",1936,,,,,,,"San Luis Obispo","35.2000008","-120.7399979",,
"xr165080","Artemisia californica","staff","California Vegetation Type Map","1936-04-06",1936,,,,,,,"San Luis Obispo","35.2200012","-120.7799988",,
"xr141112","Artemisia californica","staff","California Vegetation Type Map","1936-04-08",1936,,,,,,,"San Luis Obispo","35.2200012","-120.7600021",,
"xr164539","Salvia mellifera","staff","California Vegetation Type Map","1936-04-10",1936,,,,,,,"San Luis Obispo","35.2000008","-120.7600021",,
"xr140994","Artemisia californica","staff","California Vegetation Type Map","1936-04-10",1936,,,,,,,"San Luis Obispo","35.2000008","-120.7600021",,
"xr149112","Artemisia californica","staff","California Vegetation Type Map","1936-04-13",1936,,,,,,,"San Luis Obispo","35.1199989","-120.5299988",,
"xr146003","Artemisia californica","staff","California Vegetation Type Map","1936-05-04",1936,,,,,,,"San Luis Obispo","35.2099991","-120.4599991",,
"xr164696","Salvia mellifera","staff","California Vegetation Type Map","1936-05-13",1936,,,,,,,"San Luis Obispo","35.1100006","-120.4100037",,
"xr141161","Salvia mellifera","staff","California Vegetation Type Map","1936-05-22",1936,,,,,,,"San Luis Obispo","35.2099991","-120.3000031",,
"xr163676","Artemisia californica","staff","California Vegetation Type Map","1936-05-22",1936,,,,,,,"San Luis Obispo","35.2099991","-120.3000031",,
"xr140954","Salvia mellifera","staff","California Vegetation Type Map","1936-05-30",1936,,,,,,,"San Luis Obispo","35.2200012","-120.3300018",,
"xr149117","Artemisia californica","staff","California Vegetation Type Map","1936-05-30",1936,,,,,,,"San Luis Obispo","35.2200012","-120.3300018",,
"xr141121","Artemisia californica","staff","California Vegetation Type Map","1936-06-10",1936,,,,,,,"San Luis Obispo","35.0800018","-120.2799988",,
"xr147421","Artemisia californica","staff","California Vegetation Type Map","1937-04-20",1937,,,,,,,"San Luis Obispo","35.6399994","-120.8600006",,
"xr149943","Artemisia californica","staff","California Vegetation Type Map","1937-05-03",1937,,,,,,,"San Luis Obispo","35.6199989","-120.7699966",,
"xr141404","Artemisia californica","staff","California Vegetation Type Map","1937-05-26",1937,,,,,,,"San Luis Obispo","35.4900017","-120.4300003",,
"xr165029","Artemisia californica","staff","California Vegetation Type Map","1937-06-05",1937,,,,,,,"San Luis Obispo","35.5","-120.8600006",,
"xr164281","Salvia mellifera","staff","California Vegetation Type Map","1937-06-07",1937,,,,,,,"San Luis Obispo","35.4099998","-120.4199982",,
"xr151936","Artemisia californica","staff","California Vegetation Type Map","1939-04-14",1939,,,,,,,"Santa Barbara","35.0200005","-120.1800003",,
"xr165041","Artemisia californica","staff","California Vegetation Type Map","1939-04-21",1939,,,,,,,"San Luis Obispo","35.1100006","-120.2300034",,
"xr164697","Artemisia californica","staff","California Vegetation Type Map","1939-04-27",1939,,,,,,,"San Luis Obispo","35.0800018","-120.2300034",,
"xr140908","Artemisia californica","staff","California Vegetation Type Map","1939-05-01",1939,,,,,,,"San Luis Obispo","35.1800003","-120.1299973",,
"xr162146","Artemisia californica","staff","California Vegetation Type Map","1939-05-08",1939,,,,,,,"San Luis Obispo","35.2200012","-120.2099991",,
"xr164784","Artemisia californica","staff","California Vegetation Type Map","1939-05-09",1939,,,,,,,"San Luis Obispo","35.1899986","-120.1500015",,
"wb887-219","Artemisia californica","staff","UCLA Herbarium","1944-07-30",1944,,,,,,"Other / Unknown","Los Angeles","34.05615885","-118.89159575","Lechusa Canyon",
"wb887-220","Artemisia californica","staff","UCLA Herbarium","1944-12-15",1944,"Flowering",,,,,"Other / Unknown","Los Angeles","34.05615885","-118.89159575","Lechusa Canyon",
"casp59","Foeniculum vulgare","Griffin and Waring, 1959","California State Parks","1959-01-01",1959,,"x",,,,"State Government","Humboldt","40.31473","-123.96462","Humboldt Redwoods SP",
"wb887-222","Artemisia californica","staff","UCLA Herbarium","1959-02-15",1959,"Flowering",,,,,"Other / Unknown","Los Angeles","34.11811497","-118.44628338","2.6 mi N of Sunset Blvd on Beverly Glen Blvd",
"wb887-223","Artemisia californica","staff","UCLA Herbarium","1959-02-23",1959,"Mature",,,,,"Other / Unknown","Ventura","34.13248769","-118.8531744","Lake Eleanor",
"wb892-69","Artemisia californica","staff","UCLA Herbarium","1959-09-19",1959,,,,,,"Other / Unknown","Los Angeles","34.01900617","-118.81388357","0.2 mi E of turnoff to Zuma Beach on Pacific Coast Hwy",
"wb907-101","Foeniculum vulgare","staff","UCLA Herbarium","1959-09-19",1959,"Flowering",,,,,"Other / Unknown","Los Angeles","34.01900617","-118.81388357","0.2 mi E of turnoff to Zuma Beach on Pacific Coast Hwy",
"wb887-221","Artemisia californica","staff","UCLA Herbarium","1959-10-31",1959,"Fruiting",,,,,"Other / Unknown","Los Angeles","34.09668881","-118.50336879","2.7 mi N of Sunset Blvd",
"eb1397","Salvia mellifera","Neil Havlik, Walter Knight, Bert Johnson","East Bay CNPS Rare and Unusual Plants Database","1960-01-01",1960,,,,,,,"Contra Costa","37.8132","-121.928","Black Diamond Rgnl Preserve",
"wb887-217","Artemisia californica","staff","UCLA Herbarium","1964-05-01",1964,"Flowering",,,,,"Other / Unknown","Los Angeles","34.04345406","-118.64650205","1.3 mi from Pacific Coast Hwy along Rambla Pacifico",
"wb887-218","Artemisia californica","staff","UCLA Herbarium","1964-05-01",1964,"Flowering",,,,,"Other / Unknown","Los Angeles","34.04569334","-118.64762865","1.7 mi from Pacific Coast Hwy along Rambla Pacifico",
"wb887-216","Artemisia californica","staff","UCLA Herbarium","1966-10-15",1966,"Flowering",,,,,"Other / Unknown","Los Angeles","34.04468017","-118.55228087","at Sunset Blvd",
"casp71","Artemisia californica","Howitt and Vandevere, 1967","California State Parks","1967-01-01",1967,,"x",,,,"State Government","Monterey","36.16373","-121.67841","Julia Pfeiffer Burns SP",
234304,"Uta",,,"1968-07-21",1968,,,,34.806166,-106.7333599,"http://www.inaturalist.org/observations/234304",,,,,
234308,"Uta",,,"1968-08-06",1968,,,,34.9583608,-101.6696654,"http://www.inaturalist.org/observations/234308",,,,,
"wb887-226","Artemisia californica","staff","UCLA Herbarium","1968-11-23",1968,"Mature",,,,,"Other / Unknown","Los Angeles","34.03306835","-118.68096086","Malibu Lagoon and salt marsh",
"wb887-225","Artemisia californica","staff","UCLA Herbarium","1969-09-25",1969,,,,,,"Other / Unknown","Los Angeles","34.04463424","-118.93683523","Sequit Point",
"gr13934","Foeniculum vulgare","staff","The Nature Conservancy","1970-01-01",1970,,"x",,,,"Public Land","Solano","38.2700005","-121.7799988","JEPSON PRAIRIE PRESERVE",
"gr13959","Foeniculum vulgare","Barbour, M. G.","USDA NRCS-National Plants Data Center: Botanical Literature","1970-01-01",1970,,"x",,,,"Public Land","Sonoma","38.311","-123.066","Flora and plant communities of Bodega Head",
"casp114","Salvia mellifera","Barry, 1971","California State Parks","1971-01-01",1971,,"x",,,,"State Government","Ventura","34.11203","-119.00458","Point Mugu SP",
"casp114","Artemisia californica","Barry, 1971","California State Parks","1971-01-01",1971,,"x",,,,"State Government","Ventura","34.11203","-119.00458","Point Mugu SP",
"eb18673","Salvia mellifera","Steve Edwards and Walter Knight","East Bay CNPS Rare and Unusual Plants Database","1973-01-01",1973,,,,,,,"Contra Costa","37.8112","-122.043","Las Trampas Regional Wilderness",
"gr6939","Salvia mellifera","Griffin, James R.","G.F. Hrusa checklists","1974-01-01",1974,,"x",,,,"Public Land","Monterey","36.36667","-121.55","Hastings Natural History Reservation Santa Lucia Mountains; Hwy 1 E on Carmel Valley Rd. to past Carmel Valley Village.",
"casp30","Salvia mellifera","Jones & Stokes, 1974","California State Parks","1974-01-01",1974,,"x",,,,"State Government","Orange","33.56865","-117.84385","Crystal Cove SP",
"gr6939","Artemisia californica","Griffin, James R.","G.F. Hrusa checklists","1974-01-01",1974,,"x",,,,"Public Land","Monterey","36.36667","-121.55","Hastings Natural History Reservation Santa Lucia Mountains; Hwy 1 E on Carmel Valley Rd. to past Carmel Valley Village.",
"casp30","Artemisia californica","Jones & Stokes, 1974","California State Parks","1974-01-01",1974,,"x",,,,"State Government","Orange","33.56865","-117.84385","Crystal Cove SP",
"casp84","Salvia mellifera","Resource Management, 1975","California State Parks","1975-01-01",1975,,"x",,,,"State Government","Los Angeles","34.08724","-118.66792","Malibu Creek SP",
"casp123","Artemisia californica","Wright, 1975","California State Parks","1975-01-01",1975,,"x",,,,"State Government","Sonoma","38.58174","-123.32747","Salt Point SP",
"casp123","Foeniculum vulgare","Wright, 1975","California State Parks","1975-01-01",1975,,"x",,,,"State Government","Sonoma","38.58174","-123.32747","Salt Point SP",
"casp11","Foeniculum vulgare","Wright, 1975","California State Parks","1975-01-01",1975,,"x",,,,"State Government","Sonoma","38.42488","-122.61702","Annadel SP",
"casp79","Salvia mellifera","Werminski, 1976","California State Parks","1976-01-01",1976,,"x",,,,"State Government","Riverside","33.87321","-117.16588","Lake Perris SRA",
"casp141","Salvia mellifera","Harriton, 1976","California State Parks","1976-01-01",1976,,"x",,,,"State Government","Santa Cruz","36.99171","-122.10623","Wilder Ranch SP",
"gr7980","Artemisia californica","staff","The Nature Conservancy","1976-01-01",1976,,"x",,,,"Public Land","Santa Barbara","34.9199982","-120.6500015","Nipomo Dunes Preserve",
"casp79","Artemisia californica","Werminski, 1976","California State Parks","1976-01-01",1976,,"x",,,,"State Government","Riverside","33.87321","-117.16588","Lake Perris SRA",
"casp141","Artemisia californica","Harriton, 1976","California State Parks","1976-01-01",1976,,"x",,,,"State Government","Santa Cruz","36.99171","-122.10623","Wilder Ranch SP",
"gr7980","Foeniculum vulgare","staff","The Nature Conservancy","1976-01-01",1976,,"x",,,,"Public Land","Santa Barbara","34.9199982","-120.6500015","Nipomo Dunes Preserve",
"casp110","Salvia mellifera","Barry, 1977","California State Parks","1977-01-01",1977,,"x",,,,"State Government","Monterey","36.51678","-121.9518","Point Lobos SR",
"gr6223","Artemisia californica","Barry, W.J. et al","G.F. Hrusa checklists","1977-01-01",1977,,"x",,,,"Public Land","Mendocino","39.524","-123.7515","Inglenook Fen Watershed North Coast; Hwy 1 north of Ft. Bragg to Mackerricher St. Pk., at Ten Mile Dunes",
"GG202","Artemisia californica","Ida Geary","Presidio Natural Resources","1977-01-01",1977,,"x","15.40 Acres",,,"Public Land","San Francisco","37.808242","-122.47345","Fort Point",
"casp110","Artemisia californica","Barry, 1977","California State Parks","1977-01-01",1977,,"x",,,,"State Government","Monterey","36.51678","-121.9518","Point Lobos SR",
"gr14116","Foeniculum vulgare","Hektner, M;  Foin, T.","G.F. Hrusa checklists","1977-01-01",1977,,"x",,,,"Private Landowner","Sonoma","38.73333","-123.48333","Sea Ranch North Coast; Hwy 1 on W side above Ft. Ross. (private)",
"casp110","Foeniculum vulgare","Barry, 1977","California State Parks","1977-01-01",1977,,"x",,,,"State Government","Monterey","36.51678","-121.9518","Point Lobos SR",
"wb932-19","Salvia mellifera","staff","UCLA Herbarium","1977-06-01",1977,,,,,,"Other / Unknown","Los Angeles","34.16004518","-118.69323778","Las Virgenes Ranch",
"wb932-36","Salvia mellifera","staff","UCLA Herbarium","1977-06-01",1977,,,,,,"Other / Unknown","Los Angeles","34.15103035","-118.69305771","Las Virgenes Ranch",
"wb932-53","Salvia mellifera","staff","UCLA Herbarium","1977-06-01",1977,,,,,,"Other / Unknown","Los Angeles","34.1511794","-118.68221452","Las Virgenes Ranch",
"wb932-70","Salvia mellifera","staff","UCLA Herbarium","1977-06-01",1977,,,,,,"Other / Unknown","Los Angeles","34.16019428","-118.68239344","Las Virgenes Ranch",
"wb888-136","Artemisia californica","staff","UCLA Herbarium","1977-06-01",1977,,,,,,"Other / Unknown","Los Angeles","34.16004518","-118.69323778","Las Virgenes Ranch",
"wb888-137","Artemisia californica","staff","UCLA Herbarium","1977-06-01",1977,,,,,,"Other / Unknown","Los Angeles","34.16004518","-118.69323778","Las Virgenes Ranch",
"wb888-150","Artemisia californica","staff","UCLA Herbarium","1977-06-01",1977,,,,,,"Other / Unknown","Los Angeles","34.15103035","-118.69305771","Las Virgenes Ranch",
"wb888-151","Artemisia californica","staff","UCLA Herbarium","1977-06-01",1977,,,,,,"Other / Unknown","Los Angeles","34.15103035","-118.69305771","Las Virgenes Ranch",
"wb888-164","Artemisia californica","staff","UCLA Herbarium","1977-06-01",1977,,,,,,"Other / Unknown","Los Angeles","34.1511794","-118.68221452","Las Virgenes Ranch",
"wb888-165","Artemisia californica","staff","UCLA Herbarium","1977-06-01",1977,,,,,,"Other / Unknown","Los Angeles","34.1511794","-118.68221452","Las Virgenes Ranch",
"wb888-178","Artemisia californica","staff","UCLA Herbarium","1977-06-01",1977,,,,,,"Other / Unknown","Los Angeles","34.16019428","-118.68239344","Las Virgenes Ranch",
"wb888-179","Artemisia californica","staff","UCLA Herbarium","1977-06-01",1977,,,,,,"Other / Unknown","Los Angeles","34.16019428","-118.68239344","Las Virgenes Ranch",
"wb933-23","Salvia mellifera","staff","UCLA Herbarium","1977-12-19",1977,,,,,,"Other / Unknown","Los Angeles","34.04991043","-118.53070921","N of Sunset Blvd at Temescal Canyon Rd, below conference grounds",
"wb889-36","Artemisia californica","staff","UCLA Herbarium","1977-12-19",1977,,,,,,"Other / Unknown","Los Angeles","34.04991043","-118.53070921","N of Sunset Blvd at Temescal Canyon Rd, below conference grounds",
"wb909-5","Foeniculum vulgare","staff","UCLA Herbarium","1977-12-19",1977,,,,,,"Other / Unknown","Los Angeles","34.04991043","-118.53070921","N of Sunset Blvd at Temescal Canyon Rd, below conference grounds",
"xr328305","Salvia mellifera","Lathrop, W. & R. Thorne","G.F. Hrusa checklists","1978-01-01",1978,,,,,,,"Riverside","33.5","-117.26667","Cleveland National Forest",
"wb932-157","Salvia mellifera","staff","UCLA Herbarium","1978-01-01",1978,,,,,,"Other / Unknown","Los Angeles","34.12553008","-118.61122663","NW of Glenview from 0.1 to 0.4 mi",
"gr9313","Salvia mellifera","Lathrop and Thorne","The Nature Conservancy","1978-01-01",1978,,"x",,,,"Public Land","Riverside","33.5","-117.25","Santa Rosa Plateau Preserve",
"casp61","Salvia mellifera","Gustafson, 1978","California State Parks","1978-01-01",1978,,"x",,,,"State Government","Los Angeles","34.75265","-118.85234","Hungry Valley SVRA",
"xr325461","Artemisia californica","Lathrop, W. & R. Thorne","G.F. Hrusa checklists","1978-01-01",1978,,,,,,,"Riverside","33.5","-117.26667","Cleveland National Forest",
"wb888-237","Artemisia californica","staff","UCLA Herbarium","1978-01-01",1978,,,,,,"Other / Unknown","Los Angeles","34.12553008","-118.61122663","NW of Glenview from 0.1 to 0.4 mi",
"wb888-238","Artemisia californica","staff","UCLA Herbarium","1978-01-01",1978,,,,,,"Other / Unknown","Los Angeles","34.12553008","-118.61122663","NW of Glenview from 0.1 to 0.4 mi",
"wb888-239","Artemisia californica","staff","UCLA Herbarium","1978-01-01",1978,,,,,,"Other / Unknown","Los Angeles","34.12553008","-118.61122663","NW of Glenview from 0.1 to 0.4 mi",
"casp16","Artemisia californica","Hiehle et al, 1978","California State Parks","1978-01-01",1978,,"x",,,,"State Government","San Mateo","37.15724","-122.32995","Aﾱo Nuevo SP",
"casp47","Artemisia californica","Trumbley, 1978","California State Parks","1978-01-01",1978,,"x",,,,"State Government","San Mateo","37.56442","-122.51354","Gray Whale Cove SB",
"casp93","Artemisia californica","Trumbley, 1978","California State Parks","1978-01-01",1978,,"x",,,,"State Government","San Mateo","37.56298","-122.50149","Montara SB",
"casp61","Artemisia californica","Gustafson, 1978","California State Parks","1978-01-01",1978,,"x",,,,"State Government","Los Angeles","34.75265","-118.85234","Hungry Valley SVRA",
"casp102","Artemisia californica","Resource Preservation, 1978","California State Parks","1978-01-01",1978,,"x",,,,"State Government","Marin","37.89619","-122.60279","Mount Tamalpais SP",
"xr325160","Foeniculum vulgare","Lathrop, W. & R. Thorne","G.F. Hrusa checklists","1978-01-01",1978,,,,,,,"Riverside","33.5","-117.26667","Cleveland National Forest",
"gr9313","Foeniculum vulgare","Lathrop and Thorne","The Nature Conservancy","1978-01-01",1978,,"x",,,,"Public Land","Riverside","33.5","-117.25","Santa Rosa Plateau Preserve",
"casp115","Foeniculum vulgare","Muns, 1978","California State Parks","1978-01-01",1978,,"x",,,,"State Government","Ventura","34.11203","-119.00458","Point Mugu SP",
"casp47","Foeniculum vulgare","Trumbley, 1978","California State Parks","1978-01-01",1978,,"x",,,,"State Government","San Mateo","37.56442","-122.51354","Gray Whale Cove SB",
"casp93","Foeniculum vulgare","Trumbley, 1978","California State Parks","1978-01-01",1978,,"x",,,,"State Government","San Mateo","37.56298","-122.50149","Montara SB",
"casp102","Foeniculum vulgare","Resource Preservation, 1978","California State Parks","1978-01-01",1978,,"x",,,,"State Government","Marin","37.89619","-122.60279","Mount Tamalpais SP",
"casp78","Foeniculum vulgare","Voss, 1978","California State Parks","1978-01-01",1978,,"x",,,,"State Government","Butte","39.59315","-121.45157","Lake Oroville SRA",
"wb933-197","Salvia mellifera","staff","UCLA Herbarium","1978-02-20",1978,,,,,,"Other / Unknown","Los Angeles","34.13548476","-118.83372067","S of Triunfo Canyon Rd, E of LA-Ventura county line, N of Las Virgenes Reservoir",
"wb933-213","Salvia mellifera","staff","UCLA Herbarium","1978-02-20",1978,,,,,,"Other / Unknown","Ventura","34.13532245","-118.84456114","S of Triunfo Canyon Rd, E of LA-Ventura county line, N of Las Virgenes Reservoir",
"wb933-229","Salvia mellifera","staff","UCLA Herbarium","1978-02-20",1978,,,,,,"Other / Unknown","Los Angeles","34.13315018","-118.83909207","S of Triunfo Canyon Rd, E of LA-Ventura county line, N of Las Virgenes Reservoir",
"wb933-257","Salvia mellifera","staff","UCLA Herbarium","1978-02-20",1978,,,,,,"Other / Unknown","Los Angeles","34.1263083","-118.84436521","W of Las Virgenes Reservoir and E of LA-Ventura county line,",
"wb934-10","Salvia mellifera","staff","UCLA Herbarium","1978-02-20",1978,,,,,,"Other / Unknown","Los Angeles","34.12622682","-118.84978485","W of Las Virgenes Reservoir and E of LA-Ventura county line,",
"wb934-21","Salvia mellifera","staff","UCLA Herbarium","1978-02-20",1978,,,,,,"Other / Unknown","Los Angeles","34.13076651","-118.84771512","W of Las Virgenes Reservoir and E of LA-Ventura county line,",
"wb934-32","Salvia mellifera","staff","UCLA Herbarium","1978-02-20",1978,,,,,,"Other / Unknown","Los Angeles","34.12614509","-118.85520446","W of Las Virgenes Reservoir and E of LA-Ventura county line",
"wb934-43","Salvia mellifera","staff","UCLA Herbarium","1978-02-20",1978,,,,,,"Other / Unknown","Los Angeles","34.12171975","-118.84968663","W of Las Virgenes Reservoir and E of Decker Rd",
"wb934-54","Salvia mellifera","staff","UCLA Herbarium","1978-02-20",1978,,,,,,"Other / Unknown","Los Angeles","34.11721268","-118.84958843","W of Las Virgenes Reservoir and E of Decker Rd",
"wb889-168","Artemisia californica","staff","UCLA Herbarium","1978-02-20",1978,,,,,,"Other / Unknown","Los Angeles","34.13548476","-118.83372067","S of Triunfo Canyon Rd, E of LA-Ventura county line, N of Las Virgenes Reservoir",
"wb889-176","Artemisia californica","staff","UCLA Herbarium","1978-02-20",1978,,,,,,"Other / Unknown","Ventura","34.13532245","-118.84456114","S of Triunfo Canyon Rd, E of LA-Ventura county line, N of Las Virgenes Reservoir",
"wb889-184","Artemisia californica","staff","UCLA Herbarium","1978-02-20",1978,,,,,,"Other / Unknown","Los Angeles","34.13315018","-118.83909207","S of Triunfo Canyon Rd, E of LA-Ventura county line, N of Las Virgenes Reservoir",
"wb889-192","Artemisia californica","staff","UCLA Herbarium","1978-02-20",1978,,,,,,"Other / Unknown","Los Angeles","34.1263083","-118.84436521","S of Triunfo Canyon Rd, E of LA-Ventura county line, NW of Las Virgenes Reservoir",
"wb889-200","Artemisia californica","staff","UCLA Herbarium","1978-02-20",1978,,,,,,"Other / Unknown","Los Angeles","34.1263083","-118.84436521","W of Las Virgenes Reservoir and E of LA-Ventura county line,",
"wb889-208","Artemisia californica","staff","UCLA Herbarium","1978-02-20",1978,,,,,,"Other / Unknown","Los Angeles","34.12622682","-118.84978485","W of Las Virgenes Reservoir and E of LA-Ventura county line,",
"wb889-216","Artemisia californica","staff","UCLA Herbarium","1978-02-20",1978,,,,,,"Other / Unknown","Los Angeles","34.13076651","-118.84771512","W of Las Virgenes Reservoir and E of LA-Ventura county line,",
"wb889-224","Artemisia californica","staff","UCLA Herbarium","1978-02-20",1978,,,,,,"Other / Unknown","Los Angeles","34.12614509","-118.85520446","W of Las Virgenes Reservoir and E of LA-Ventura county line",
"wb889-232","Artemisia californica","staff","UCLA Herbarium","1978-02-20",1978,,,,,,"Other / Unknown","Los Angeles","34.12171975","-118.84968663","W of Las Virgenes Reservoir and E of Decker Rd",
"wb889-240","Artemisia californica","staff","UCLA Herbarium","1978-02-20",1978,,,,,,"Other / Unknown","Los Angeles","34.11721268","-118.84958843","W of Las Virgenes Reservoir and E of Decker Rd",
"wb888-121","Artemisia californica","staff","UCLA Herbarium","1978-05-03",1978,,,,,,"Other / Unknown","Los Angeles","34.13241974","-118.63575622","S of Mulholland Hwy and E of Old Topanga Road",
"wb907-246","Foeniculum vulgare","staff","UCLA Herbarium","1978-05-03",1978,,,,,,"Other / Unknown","Los Angeles","34.13241974","-118.63575622","S of Mulholland Hwy and E of Old Topanga Road",
"gr6941","Salvia mellifera","Bickford, Charisse","G.F. Hrusa checklists","1979-01-01",1979,,"x",,,,"Public Land","Monterey","36.0769","-121.5892","Landels-Hill Big Creek Reserve Santa Lucia Mountains; Approx. 45 m. S of Monterey on Hwy 1 at Big Creek.",
"casp46","Salvia mellifera","Resource Pres & Inter, 1979","California State Parks","1979-01-01",1979,,"x",,,,"State Government","Santa Barbara","34.48889","-120.22856","Gaviota SP",
"gr6941","Artemisia californica","Bickford, Charisse","G.F. Hrusa checklists","1979-01-01",1979,,"x",,,,"Public Land","Monterey","36.0769","-121.5892","Landels-Hill Big Creek Reserve Santa Lucia Mountains; Approx. 45 m. S of Monterey on Hwy 1 at Big Creek.",
"casp46","Artemisia californica","Resource Pres & Inter, 1979","California State Parks","1979-01-01",1979,,"x",,,,"State Government","Santa Barbara","34.48889","-120.22856","Gaviota SP",
"gr6941","Foeniculum vulgare","Bickford, Charisse","G.F. Hrusa checklists","1979-01-01",1979,,"x",,,,"Public Land","Monterey","36.0769","-121.5892","Landels-Hill Big Creek Reserve Santa Lucia Mountains; Approx. 45 m. S of Monterey on Hwy 1 at Big Creek.",
"casp46","Foeniculum vulgare","Resource Pres & Inter, 1979","California State Parks","1979-01-01",1979,,"x",,,,"State Government","Santa Barbara","34.48889","-120.22856","Gaviota SP",
"wb932-83","Salvia mellifera","staff","UCLA Herbarium","1979-03-01",1979,,,,,,"Other / Unknown","Los Angeles","34.12075648","-118.82364451",,
"wb932-101","Salvia mellifera","staff","UCLA Herbarium","1979-03-01",1979,,,,,,"Other / Unknown","Los Angeles","34.12487719","-118.81939597",,
